Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Haldiram's Namkeen 1100g,Snacks,29.05,914,Monsoon,19,11.7,04-02-2025,24-09-2025
Himalaya Soap 350g,Personal Care,36.36,417,Winter,8.5,17.4,16-05-2024,26-12-2024
Paperboat Juice 750g,Beverages,33.8,660,Autumn,7.5,26.5,28-09-2024,17-05-2025
ITC Chocolate 150g,Snacks,41.65,352,Summer,13.9,17.3,14-01-2025,21-12-2025
Parle Cookies 500g,Snacks,33.81,731,Summer,5.3,28.4,23-01-2025,27-08-2025
Parle Chips 1200g,Snacks,42,602,Spring,16,19.8,05-09-2024,19-01-2025
Lizol Dishwash Liquid 450g,Household,34.55,887,Spring,3.4,7.1,11-07-2024,18-06-2025
Tata Tea Tea 1400g,Beverages,30.4,951,Monsoon,19.1,22,21-09-2024,03-09-2025
Mother Dairy Paneer 100g,Dairy,45.84,900,Summer,3,10.8,07-01-2025,24-05-2025
Red Bull Tea 300g,Beverages,10.76,359,Spring,7.1,12.2,25-07-2024,22-04-2025
Lizol Floor Cleaner 550g,Household,20.29,696,Summer,17.8,23.1,12-02-2025,25-11-2025
Harpic Toilet Cleaner 950g,Household,37.68,560,Winter,3.6,25,31-12-2024,28-04-2025
Britannia Chocolate 450g,Snacks,13.57,89,Monsoon,2.2,8.6,07-01-2025,15-10-2025
Amul Cheese 700g,Dairy,36.7,131,Autumn,19.4,17.7,13-07-2024,10-12-2024
Bru Juice 950g,Beverages,39.99,952,Monsoon,14.3,28.7,22-09-2024,29-06-2025
Surf Excel Detergent Powder 1350g,Household,7.79,102,Winter,17.2,17,16-10-2024,13-08-2025
Patanjali Shampoo 1350g,Personal Care,25,486,Winter,7,29.3,19-05-2024,19-02-2025
Mother Dairy Butter 1300g,Dairy,11.71,828,Summer,6.2,15.8,01-04-2025,15-12-2025
Mother Dairy Cheese 900g,Dairy,30.8,228,Autumn,2.7,2.5,14-07-2024,04-01-2025
Vim Floor Cleaner 850g,Household,44,582,Winter,8.6,12.5,06-12-2024,23-06-2025
Colgate Face Wash 850g,Personal Care,27.03,556,Winter,10.2,17.8,15-07-2024,20-10-2024
Red Bull Energy Drink 1350g,Beverages,27.16,665,Autumn,3.3,23.1,28-11-2024,25-11-2025
Amul Milk 50g,Dairy,32.02,487,Winter,14.4,1.1,15-07-2024,04-03-2025
Dove Body Lotion 350g,Personal Care,29.89,556,Monsoon,4.7,30,12-01-2025,03-06-2025
Haldiram's Chocolate 650g,Snacks,20.27,408,Monsoon,17.1,10.1,06-08-2024,23-07-2025
Paperboat Energy Drink 750g,Beverages,47.32,261,Summer,12.7,23.9,05-03-2025,10-11-2025
Lizol Air Freshener 700g,Household,8.25,811,Monsoon,19.3,11,26-03-2025,24-01-2026
Lizol Detergent Powder 100g,Household,49.51,111,Spring,9.1,22.2,18-10-2024,11-09-2025
Dove Toothpaste 1000g,Personal Care,12.13,371,Winter,10.8,27.5,15-05-2024,09-02-2025
Paperboat Soft Drink 1100g,Beverages,42.25,97,Autumn,14.3,2.5,19-02-2025,23-01-2026
Patanjali Soap 550g,Personal Care,6.01,12,Spring,5.9,16.5,01-11-2024,30-08-2025
Colgate Shampoo 650g,Personal Care,5.07,369,Summer,6.2,10.3,01-08-2024,05-07-2025
Colgate Soap 50g,Personal Care,22.4,377,Summer,3.3,29.2,28-10-2024,08-03-2025
Vim Floor Cleaner 300g,Household,30.76,383,Summer,8.9,18.1,15-07-2024,05-07-2025
Britannia Cookies 1050g,Snacks,48.28,395,Spring,3.2,8.5,25-01-2025,09-09-2025
ITC Biscuits 1050g,Snacks,19.81,584,Monsoon,18.1,22.5,02-07-2024,31-01-2025
Patanjali Toothpaste 1400g,Personal Care,49.64,729,Autumn,17.7,7.8,19-08-2024,21-05-2025
Dove Soap 400g,Personal Care,8.93,678,Spring,14.8,8.3,15-03-2025,02-09-2025
Red Bull Soft Drink 1150g,Beverages,35.25,487,Monsoon,2.1,14.3,02-10-2024,18-03-2025
Bru Tea 100g,Beverages,9.32,667,Winter,8.2,15.4,14-09-2024,01-03-2025
Amul Yogurt 1500g,Dairy,5.66,219,Monsoon,3.2,24.6,22-11-2024,07-07-2025
Vim Dishwash Liquid 450g,Household,22.49,769,Winter,20,12.4,13-09-2024,26-05-2025
Surf Excel Detergent Powder 750g,Household,20.43,567,Spring,7.5,28.4,27-11-2024,16-10-2025
Surf Excel Dishwash Liquid 1050g,Household,21.43,93,Monsoon,5.3,28.3,13-09-2024,30-01-2025
Mother Dairy Butter 50g,Dairy,15.7,868,Autumn,12,26.2,05-01-2025,19-07-2025
Mother Dairy Milk 1300g,Dairy,30.91,547,Summer,17.2,29.6,01-07-2024,10-06-2025
Bru Energy Drink 1350g,Beverages,28.38,964,Monsoon,8.8,18.4,15-09-2024,10-04-2025
Colgate Body Lotion 1200g,Personal Care,47.18,754,Spring,7.9,11,16-05-2024,11-04-2025
Himalaya Body Lotion 550g,Personal Care,14.95,590,Monsoon,8.5,21.7,26-08-2024,22-03-2025
Lizol Air Freshener 1050g,Household,37.63,630,Autumn,14.3,16.2,05-12-2024,24-08-2025
Mother Dairy Paneer 1100g,Dairy,35.8,814,Summer,2.5,5.1,07-04-2025,17-03-2026
Dove Shampoo 350g,Personal Care,19.52,453,Spring,13.1,7.3,17-07-2024,14-05-2025
Tata Tea Tea 1200g,Beverages,42.14,29,Winter,4.3,11.5,25-01-2025,18-12-2025
Britannia Chocolate 600g,Snacks,48.38,729,Autumn,6.3,17.5,27-02-2025,10-07-2025
Amul Milk 500g,Dairy,31.11,259,Monsoon,17.6,4.8,29-01-2025,22-07-2025
Britannia Chocolate 1200g,Snacks,18.41,857,Winter,17,23.7,05-07-2024,30-11-2024
ITC Chocolate 1450g,Snacks,18.67,740,Autumn,10.3,1.8,23-07-2024,10-11-2024
Colgate Face Wash 50g,Personal Care,36.25,479,Autumn,14.8,3.9,26-10-2024,22-03-2025
Himalaya Soap 800g,Personal Care,37.11,512,Summer,17.3,19.7,14-09-2024,21-04-2025
Tata Tea Energy Drink 1100g,Beverages,27.45,822,Summer,17.1,25.9,15-02-2025,10-10-2025
Harpic Air Freshener 1150g,Household,44.26,587,Spring,2.5,29.7,11-05-2024,21-11-2024
Vim Air Freshener 500g,Household,33.24,527,Winter,10.8,8.5,28-11-2024,30-04-2025
Vim Floor Cleaner 200g,Household,24.57,442,Autumn,17.6,5.1,18-11-2024,10-04-2025
Vim Floor Cleaner 1300g,Household,15.4,207,Autumn,3.6,25.6,11-06-2024,27-01-2025
Harpic Dishwash Liquid 100g,Household,31.53,143,Winter,10,25.2,27-12-2024,12-05-2025
Lizol Dishwash Liquid 550g,Household,5.59,827,Monsoon,16.4,9.3,09-01-2025,15-11-2025
Amul Milk 1250g,Dairy,20.28,724,Summer,12.3,7.6,25-05-2024,05-03-2025
Paperboat Tea 550g,Beverages,9.38,735,Autumn,11.2,21.7,20-03-2025,13-02-2026
Amul Cheese 950g,Dairy,23.19,198,Monsoon,7.3,18.7,13-05-2024,21-08-2024
Patanjali Face Wash 550g,Personal Care,10.94,305,Autumn,4.6,4.5,01-08-2024,16-05-2025
Paperboat Juice 150g,Beverages,5.9,26,Winter,17.1,16.7,12-07-2024,06-06-2025
Haldiram's Chips 650g,Snacks,11.54,529,Spring,6.8,12.7,26-07-2024,02-06-2025
Paperboat Coffee 650g,Beverages,27.71,138,Summer,11.9,3.7,04-10-2024,07-03-2025
Patanjali Body Lotion 650g,Personal Care,43.94,60,Autumn,11.6,8.2,31-03-2025,29-08-2025
Britannia Chocolate 350g,Snacks,24,938,Summer,15.3,28.8,18-09-2024,09-08-2025
Mother Dairy Butter 650g,Dairy,27.19,189,Monsoon,16.5,10.3,21-09-2024,22-07-2025
Himalaya Body Lotion 1050g,Personal Care,44.47,733,Summer,10.8,6.9,22-06-2024,02-12-2024
Amul Milk 1200g,Dairy,31.03,261,Monsoon,11.2,1.9,14-09-2024,03-06-2025
Red Bull Juice 1150g,Beverages,10.13,957,Monsoon,6.7,23.6,11-10-2024,23-06-2025
Surf Excel Detergent Powder 800g,Household,5.28,1000,Summer,15.3,4.6,28-11-2024,28-11-2025
Colgate Soap 450g,Personal Care,20.63,60,Summer,3.6,18.5,30-01-2025,25-10-2025
Haldiram's Namkeen 450g,Snacks,11.49,353,Winter,14.8,10.9,03-10-2024,18-07-2025
Haldiram's Chocolate 700g,Snacks,18.82,382,Winter,18.5,11.5,10-07-2024,29-01-2025
Paperboat Energy Drink 50g,Beverages,27.04,659,Monsoon,7.5,12.3,31-07-2024,13-12-2024
ITC Namkeen 1350g,Snacks,33.02,43,Winter,13.9,26.4,30-11-2024,24-03-2025
Tata Tea Tea 250g,Beverages,31.35,829,Autumn,10.9,20,22-02-2025,28-01-2026
Parle Biscuits 1250g,Snacks,25.39,611,Monsoon,11,4.1,19-06-2024,16-02-2025
Parle Chocolate 1200g,Snacks,47.28,937,Monsoon,4.1,11,15-08-2024,08-12-2024
Tata Tea Coffee 600g,Beverages,35.35,133,Winter,4.9,21.6,09-10-2024,02-08-2025
Lizol Dishwash Liquid 100g,Household,18.95,196,Spring,6.1,3.8,19-01-2025,13-12-2025
Bru Tea 200g,Beverages,30.87,779,Monsoon,15,6.7,10-03-2025,28-01-2026
Paperboat Tea 1250g,Beverages,31.04,817,Monsoon,12,26.3,23-06-2024,08-05-2025
Dove Soap 500g,Personal Care,18.73,549,Monsoon,2.8,18.9,26-03-2025,10-12-2025
Surf Excel Floor Cleaner 800g,Household,6.5,374,Summer,17.3,23.4,31-05-2024,03-03-2025
Patanjali Body Lotion 100g,Personal Care,24.24,132,Summer,2.8,26.5,28-10-2024,04-03-2025
Bru Coffee 1450g,Beverages,9.41,660,Monsoon,4.4,23,25-07-2024,20-01-2025
Mother Dairy Milk 900g,Dairy,42,342,Spring,6.7,12.9,14-08-2024,17-12-2024
Paperboat Energy Drink 900g,Beverages,43.47,748,Summer,15.8,2.1,24-06-2024,16-04-2025
Vim Air Freshener 650g,Household,5.12,933,Spring,5.4,22.6,27-01-2025,30-11-2025
Paperboat Coffee 1150g,Beverages,29.38,162,Autumn,19.1,10.9,30-07-2024,11-11-2024
Amul Yogurt 300g,Dairy,31.15,145,Autumn,2.1,11.2,18-03-2025,17-02-2026
Harpic Toilet Cleaner 550g,Household,43.88,696,Winter,18.3,13.7,07-09-2024,23-05-2025
Mother Dairy Butter 150g,Dairy,40.47,122,Monsoon,2.1,29.7,03-04-2025,28-01-2026
Amul Milk 1450g,Dairy,14.55,978,Spring,5.8,15.9,13-09-2024,02-05-2025
Paperboat Tea 200g,Beverages,21.66,573,Summer,9.5,27.6,03-03-2025,29-06-2025
Lizol Dishwash Liquid 950g,Household,45.16,160,Monsoon,16.2,16.4,23-10-2024,02-05-2025
Lizol Air Freshener 600g,Household,14.8,881,Monsoon,18.5,17.3,07-07-2024,26-10-2024
Harpic Dishwash Liquid 400g,Household,8.95,284,Spring,13.7,21.1,20-12-2024,04-08-2025
Lizol Air Freshener 1150g,Household,24.32,975,Summer,14.6,27.2,09-08-2024,18-03-2025
Lizol Detergent Powder 150g,Household,45.56,976,Spring,16.5,8.7,06-03-2025,12-10-2025
Surf Excel Air Freshener 250g,Household,10.33,595,Spring,18.8,21.2,20-02-2025,02-09-2025
Harpic Dishwash Liquid 950g,Household,16.21,729,Autumn,7.7,5.5,15-08-2024,13-03-2025
Parle Chips 1000g,Snacks,19.61,639,Autumn,18.2,8.5,23-07-2024,12-02-2025
Amul Butter 1450g,Dairy,23.73,972,Winter,11.8,3.4,09-10-2024,02-02-2025
Haldiram's Chips 700g,Snacks,37.32,858,Spring,7.9,2,20-12-2024,24-09-2025
Britannia Biscuits 400g,Snacks,46.02,693,Summer,6.2,18.1,21-01-2025,09-07-2025
Bru Coffee 450g,Beverages,13.17,685,Autumn,8.1,29.6,17-02-2025,16-06-2025
Red Bull Tea 1000g,Beverages,39.25,806,Autumn,18,13.6,28-11-2024,14-06-2025
Haldiram's Chips 1500g,Snacks,44.66,691,Spring,13.6,4.4,11-08-2024,21-05-2025
Harpic Air Freshener 700g,Household,49.76,286,Autumn,17.7,24.7,12-07-2024,27-10-2024
Lizol Toilet Cleaner 300g,Household,33.51,134,Winter,4,24.6,21-05-2024,14-03-2025
Red Bull Energy Drink 800g,Beverages,28.54,723,Winter,16.8,8.3,25-11-2024,24-04-2025
Amul Paneer 1250g,Dairy,11.58,176,Winter,10.7,13.3,29-09-2024,07-07-2025
Colgate Toothpaste 1450g,Personal Care,13.86,959,Summer,16.8,19.1,13-11-2024,07-10-2025
Harpic Detergent Powder 400g,Household,12.98,891,Summer,7.2,16.7,09-01-2025,30-10-2025
Paperboat Juice 350g,Beverages,30.9,134,Spring,6.9,2.1,12-11-2024,15-06-2025
Red Bull Coffee 250g,Beverages,46.33,436,Autumn,7,6.3,09-07-2024,10-06-2025
Vim Toilet Cleaner 800g,Household,14.2,155,Winter,3.8,19.2,08-10-2024,13-06-2025
Colgate Shampoo 700g,Personal Care,15.04,208,Monsoon,4.7,24.2,25-03-2025,20-01-2026
Tata Tea Soft Drink 750g,Beverages,33.47,646,Winter,10.7,5.7,20-01-2025,11-08-2025
Amul Butter 300g,Dairy,19.77,850,Monsoon,19.3,20,01-01-2025,07-04-2025
Tata Tea Soft Drink 350g,Beverages,11.82,378,Summer,11.3,19.6,26-11-2024,25-11-2025
Red Bull Tea 550g,Beverages,10.44,452,Monsoon,5.6,11.9,16-07-2024,26-11-2024
Haldiram's Namkeen 200g,Snacks,46,235,Summer,12.5,7.3,16-09-2024,14-09-2025
Parle Chips 1050g,Snacks,44.4,501,Winter,10.4,3.4,31-08-2024,11-07-2025
Himalaya Face Wash 950g,Personal Care,37.62,893,Summer,11.5,17.5,06-04-2025,31-07-2025
Mother Dairy Milk 50g,Dairy,37.86,126,Autumn,14.3,29.5,08-01-2025,07-09-2025
Britannia Chocolate 250g,Snacks,44.69,927,Summer,3.4,23.6,14-08-2024,04-01-2025
Tata Tea Tea 400g,Beverages,48.42,953,Monsoon,9.9,22.7,13-02-2025,02-12-2025
Haldiram's Biscuits 400g,Snacks,28.02,664,Winter,2.4,11.6,22-07-2024,29-11-2024
Amul Yogurt 400g,Dairy,5.53,735,Autumn,12.6,21.5,02-02-2025,26-11-2025
Mother Dairy Milk 1150g,Dairy,46.69,214,Monsoon,5.1,24.4,30-08-2024,13-02-2025
Lizol Toilet Cleaner 350g,Household,27.78,752,Autumn,16.7,27.3,14-03-2025,03-03-2026
Red Bull Tea 600g,Beverages,16.33,198,Monsoon,10.2,28.5,22-03-2025,05-10-2025
Mother Dairy Paneer 200g,Dairy,47,626,Winter,3,9.4,06-03-2025,07-09-2025
Surf Excel Air Freshener 1350g,Household,16.18,982,Spring,5,11.8,06-01-2025,22-09-2025
Lizol Air Freshener 300g,Household,43.86,173,Summer,14.4,13.5,11-12-2024,21-03-2025
Patanjali Face Wash 650g,Personal Care,47.39,439,Spring,13.7,19.5,16-09-2024,26-06-2025
Patanjali Body Lotion 1100g,Personal Care,8.25,944,Winter,15,15.6,16-03-2025,08-07-2025
Haldiram's Namkeen 1050g,Snacks,43.39,848,Spring,2.5,6.5,30-09-2024,07-06-2025
Parle Chips 1350g,Snacks,23.52,430,Summer,14.6,24.8,12-08-2024,23-03-2025
Haldiram's Namkeen 300g,Snacks,9.21,806,Summer,14.5,15.7,15-08-2024,21-12-2024
Tata Tea Coffee 50g,Beverages,29.39,518,Winter,6.6,25,29-06-2024,15-11-2024
Himalaya Body Lotion 150g,Personal Care,43.68,177,Monsoon,16.5,7,08-12-2024,22-08-2025
ITC Cookies 1150g,Snacks,32.23,56,Monsoon,17.9,16.7,04-01-2025,18-07-2025
Bru Tea 150g,Beverages,34.2,432,Spring,3.8,25.8,04-04-2025,28-09-2025
Patanjali Soap 1100g,Personal Care,8.36,729,Spring,17.2,11.1,28-05-2024,31-08-2024
Mother Dairy Cheese 800g,Dairy,7.12,586,Monsoon,15.8,18.9,23-09-2024,05-04-2025
Bru Energy Drink 1100g,Beverages,11.68,713,Summer,8.7,18.3,11-01-2025,22-06-2025
Colgate Soap 900g,Personal Care,37.78,923,Monsoon,9.5,15.2,22-07-2024,10-04-2025
ITC Biscuits 1150g,Snacks,28.5,67,Winter,4.6,27.5,30-09-2024,23-03-2025
ITC Biscuits 1500g,Snacks,11.36,914,Monsoon,18.3,22.5,09-09-2024,06-04-2025
Paperboat Tea 400g,Beverages,24.7,496,Monsoon,4,15.1,26-10-2024,13-03-2025
Tata Tea Coffee 100g,Beverages,29.6,634,Winter,4.8,4.5,06-12-2024,14-03-2025
Colgate Face Wash 1500g,Personal Care,26.12,231,Summer,14.2,24.1,02-03-2025,03-08-2025
Haldiram's Biscuits 1500g,Snacks,12.48,43,Monsoon,14.5,5.4,21-06-2024,03-12-2024
Dove Soap 800g,Personal Care,36.16,708,Monsoon,18.3,21.9,27-11-2024,02-04-2025
Patanjali Soap 1400g,Personal Care,45.1,431,Monsoon,4.7,8.4,16-12-2024,07-05-2025
Paperboat Energy Drink 1050g,Beverages,14.81,722,Monsoon,13.6,6,13-11-2024,26-08-2025
Paperboat Tea 950g,Beverages,42.75,148,Autumn,15.4,19.2,30-01-2025,14-08-2025
Himalaya Shampoo 400g,Personal Care,20.22,635,Monsoon,8.7,25.2,28-11-2024,11-04-2025
Britannia Namkeen 550g,Snacks,33.94,813,Summer,8,29,06-11-2024,16-05-2025
Amul Paneer 300g,Dairy,44.85,332,Winter,8.3,1.1,24-03-2025,22-11-2025
Vim Air Freshener 300g,Household,25.6,265,Summer,5.1,22.4,31-03-2025,08-03-2026
Haldiram's Biscuits 1050g,Snacks,23.77,610,Summer,15,25.3,29-05-2024,10-01-2025
Colgate Shampoo 550g,Personal Care,25.84,922,Summer,18.5,1.2,08-09-2024,23-04-2025
Patanjali Toothpaste 1050g,Personal Care,18.72,328,Winter,19.2,6.7,21-02-2025,26-10-2025
Surf Excel Dishwash Liquid 150g,Household,16.16,722,Spring,13,1.1,08-01-2025,10-09-2025
Colgate Toothpaste 1500g,Personal Care,39.31,838,Autumn,14.3,16.7,28-07-2024,12-01-2025
Vim Detergent Powder 200g,Household,44.19,46,Spring,14,7.9,04-09-2024,29-12-2024
Paperboat Coffee 950g,Beverages,48.58,989,Monsoon,11,21.8,07-03-2025,26-02-2026
Colgate Soap 700g,Personal Care,49.11,620,Winter,18.8,20.6,05-06-2024,20-11-2024
Tata Tea Tea 1450g,Beverages,18.24,294,Summer,13.7,16.4,07-04-2025,16-02-2026
ITC Chips 1250g,Snacks,48.23,533,Summer,19.4,29.2,25-06-2024,22-06-2025
Tata Tea Juice 750g,Beverages,16.49,905,Winter,17.6,20.8,20-11-2024,16-09-2025
Haldiram's Cookies 850g,Snacks,40.52,97,Monsoon,10.4,14.2,24-01-2025,09-11-2025
Red Bull Soft Drink 1000g,Beverages,7.31,286,Monsoon,8.3,21.4,06-11-2024,14-03-2025
Haldiram's Chips 150g,Snacks,44.45,424,Winter,7.1,2.5,07-07-2024,28-11-2024
Amul Cheese 350g,Dairy,8.09,23,Winter,14.7,2,21-10-2024,25-08-2025
Dove Toothpaste 1250g,Personal Care,20.38,344,Winter,6.5,2.3,14-09-2024,03-05-2025
Bru Tea 450g,Beverages,5.43,178,Spring,16.9,22.1,13-03-2025,22-09-2025
Paperboat Soft Drink 350g,Beverages,16.42,87,Autumn,3.4,23.3,14-06-2024,29-11-2024
Lizol Floor Cleaner 1100g,Household,38.07,318,Autumn,8.9,15.1,10-06-2024,20-11-2024
Haldiram's Cookies 250g,Snacks,6.95,796,Autumn,4.2,24,22-01-2025,11-09-2025
Tata Tea Coffee 500g,Beverages,39.92,189,Spring,8.7,6.4,16-07-2024,07-11-2024
Mother Dairy Yogurt 50g,Dairy,48.06,906,Winter,11.9,17,13-07-2024,02-04-2025
Britannia Cookies 550g,Snacks,45.01,244,Winter,12.4,24.1,16-02-2025,11-11-2025
Britannia Chocolate 1150g,Snacks,10.6,278,Winter,2.8,28,13-03-2025,26-12-2025
Mother Dairy Milk 400g,Dairy,24.2,284,Summer,19.8,20.5,16-01-2025,03-10-2025
Himalaya Face Wash 200g,Personal Care,16.29,511,Spring,18,3.8,26-10-2024,25-06-2025
Colgate Toothpaste 1400g,Personal Care,38.09,539,Spring,2.2,16.1,03-12-2024,28-05-2025
Parle Namkeen 1500g,Snacks,10.84,394,Winter,14.7,2.3,30-10-2024,13-04-2025
Paperboat Coffee 700g,Beverages,39.99,611,Spring,11.5,16.1,04-07-2024,26-03-2025
Patanjali Body Lotion 900g,Personal Care,15.31,445,Monsoon,17.1,7.3,02-01-2025,22-05-2025
Mother Dairy Butter 850g,Dairy,49.19,243,Summer,17.3,24.1,04-09-2024,28-05-2025
Colgate Face Wash 300g,Personal Care,43.81,591,Autumn,13.5,12.3,01-01-2025,12-08-2025
Harpic Dishwash Liquid 600g,Household,30.05,759,Summer,9.6,2.1,09-12-2024,22-07-2025
Haldiram's Chips 950g,Snacks,46.27,167,Autumn,17,19.3,11-10-2024,27-02-2025
ITC Chocolate 350g,Snacks,32.63,504,Spring,13.3,23.5,21-07-2024,05-07-2025
ITC Biscuits 1300g,Snacks,15.63,63,Winter,13.6,28.1,03-09-2024,18-07-2025
Surf Excel Air Freshener 1100g,Household,38,326,Monsoon,17.2,21.7,13-05-2024,18-12-2024
Himalaya Face Wash 250g,Personal Care,19.08,261,Spring,6,29.1,25-06-2024,13-10-2024
Britannia Chips 150g,Snacks,9.68,267,Spring,7.3,28.7,08-09-2024,21-03-2025
Britannia Namkeen 900g,Snacks,24.37,306,Monsoon,3.3,15.4,25-06-2024,22-02-2025
Tata Tea Energy Drink 600g,Beverages,36.67,582,Spring,8.3,8.8,06-01-2025,01-05-2025
Patanjali Soap 50g,Personal Care,28.1,912,Monsoon,3.1,15.5,30-09-2024,12-01-2025
Lizol Dishwash Liquid 300g,Household,23.39,545,Winter,2.6,2,06-01-2025,13-10-2025
Red Bull Soft Drink 700g,Beverages,9.64,930,Autumn,13,21.7,30-07-2024,03-11-2024
Parle Cookies 1200g,Snacks,39.01,395,Monsoon,17.5,20.4,24-05-2024,09-02-2025
Himalaya Body Lotion 400g,Personal Care,33.88,903,Spring,3.5,19.3,16-09-2024,28-07-2025
Haldiram's Chips 50g,Snacks,45.38,412,Autumn,10.1,8.6,30-07-2024,20-06-2025
ITC Cookies 900g,Snacks,31.11,527,Winter,7.4,25.5,23-05-2024,25-10-2024
Lizol Dishwash Liquid 700g,Household,31.87,31,Spring,7.2,18.7,03-04-2025,31-12-2025
Tata Tea Energy Drink 350g,Beverages,44.53,664,Monsoon,7.5,16.8,04-02-2025,29-10-2025
Surf Excel Floor Cleaner 700g,Household,5.19,81,Monsoon,17.4,18.4,05-04-2025,23-08-2025
Patanjali Toothpaste 400g,Personal Care,33.78,284,Autumn,11.9,21.2,28-12-2024,17-05-2025
Haldiram's Namkeen 1500g,Snacks,15.46,64,Monsoon,10,10,08-11-2024,21-02-2025
Vim Air Freshener 600g,Household,39.65,642,Monsoon,8.4,28.8,16-12-2024,04-07-2025
Haldiram's Cookies 900g,Snacks,31.33,682,Spring,3.1,5.4,07-12-2024,28-03-2025
Dove Face Wash 1450g,Personal Care,26.1,176,Spring,8.1,22.1,17-02-2025,29-05-2025
Dove Shampoo 1100g,Personal Care,47.71,964,Spring,11.7,13.1,18-06-2024,08-05-2025
Parle Cookies 750g,Snacks,10.83,353,Winter,4.5,27.3,10-09-2024,06-03-2025
ITC Cookies 800g,Snacks,33.9,305,Summer,11.9,15.3,11-01-2025,13-12-2025
Paperboat Soft Drink 1250g,Beverages,34.54,127,Autumn,10,13.8,19-02-2025,31-10-2025
Amul Cheese 1400g,Dairy,7.15,768,Spring,12.5,17.1,20-06-2024,07-10-2024
Bru Coffee 200g,Beverages,42.46,606,Monsoon,8.2,27.9,02-07-2024,14-03-2025
Colgate Shampoo 750g,Personal Care,16.76,424,Summer,18.8,6.3,23-08-2024,20-06-2025
Colgate Face Wash 1000g,Personal Care,48.8,329,Summer,14.4,21.7,02-02-2025,11-10-2025
Paperboat Energy Drink 200g,Beverages,47.18,385,Monsoon,4.3,19,31-07-2024,24-01-2025
Bru Soft Drink 750g,Beverages,45.21,726,Autumn,10.2,24,01-02-2025,05-07-2025
Harpic Toilet Cleaner 1350g,Household,35.65,475,Spring,8.7,1.9,07-04-2025,09-10-2025
Tata Tea Juice 600g,Beverages,21.01,109,Summer,17.6,23.9,25-07-2024,27-04-2025
Haldiram's Cookies 1150g,Snacks,22.07,66,Autumn,2.5,18.5,27-05-2024,02-03-2025
Bru Coffee 1150g,Beverages,11.37,611,Winter,13.5,22.5,21-12-2024,12-12-2025
Colgate Face Wash 1250g,Personal Care,28.98,351,Monsoon,5.9,26.2,21-02-2025,02-09-2025
Himalaya Shampoo 1150g,Personal Care,8.09,264,Summer,4.3,7.2,04-07-2024,10-06-2025
Patanjali Body Lotion 800g,Personal Care,38.24,768,Autumn,17.4,3.5,05-08-2024,04-01-2025
Dove Shampoo 1050g,Personal Care,42.27,381,Monsoon,12.8,24,25-11-2024,09-04-2025
Britannia Namkeen 100g,Snacks,43.86,18,Monsoon,2.5,22.7,25-06-2024,05-12-2024
Tata Tea Coffee 950g,Beverages,39.31,247,Winter,2.1,13.5,23-03-2025,14-03-2026
Parle Chips 950g,Snacks,37.01,891,Monsoon,12.9,11.1,27-06-2024,04-03-2025
Britannia Namkeen 250g,Snacks,24.58,424,Spring,11.9,27.8,22-05-2024,15-11-2024
Surf Excel Air Freshener 750g,Household,38.06,123,Spring,7,10.2,26-11-2024,29-05-2025
Britannia Biscuits 350g,Snacks,31.55,907,Spring,13.6,7.4,31-10-2024,25-06-2025
Patanjali Face Wash 750g,Personal Care,45.61,283,Winter,12.8,3.6,01-08-2024,01-08-2025
Mother Dairy Butter 100g,Dairy,31.55,831,Monsoon,2.2,26.1,28-11-2024,14-03-2025
Paperboat Coffee 1300g,Beverages,12.2,248,Winter,6.4,5.6,14-11-2024,21-09-2025
Mother Dairy Yogurt 250g,Dairy,20.82,703,Autumn,14.7,1.2,26-05-2024,30-01-2025
Haldiram's Chocolate 800g,Snacks,32.16,66,Autumn,14.5,2.5,30-12-2024,05-09-2025
Patanjali Soap 800g,Personal Care,37.56,684,Monsoon,5.3,10.6,25-09-2024,02-07-2025
Surf Excel Dishwash Liquid 550g,Household,41.95,331,Winter,10.8,29.2,12-11-2024,13-06-2025
Mother Dairy Paneer 600g,Dairy,31.33,353,Winter,3.2,19.1,09-01-2025,22-12-2025
Vim Floor Cleaner 1350g,Household,16.06,251,Spring,13.7,17.8,19-11-2024,18-09-2025
Dove Body Lotion 1000g,Personal Care,27.19,495,Monsoon,8,8.7,24-10-2024,22-10-2025
Patanjali Soap 150g,Personal Care,24.48,621,Monsoon,11.8,19.4,11-04-2025,23-07-2025
Haldiram's Chips 800g,Snacks,30.89,281,Autumn,4.5,24.1,07-06-2024,30-11-2024
Paperboat Coffee 1500g,Beverages,19.66,268,Winter,19.2,18,12-07-2024,01-05-2025
Parle Namkeen 1300g,Snacks,32.42,230,Winter,14.1,6.3,27-05-2024,23-05-2025
Himalaya Face Wash 1350g,Personal Care,23.06,583,Winter,18.9,2.9,12-01-2025,08-08-2025
Harpic Detergent Powder 1000g,Household,41.81,864,Monsoon,3.7,28.2,05-01-2025,05-12-2025
Mother Dairy Paneer 650g,Dairy,7.08,758,Monsoon,18.1,19.8,04-04-2025,30-12-2025
Vim Air Freshener 1450g,Household,46.56,82,Summer,12.4,3.5,08-02-2025,31-12-2025
Paperboat Energy Drink 850g,Beverages,38.16,943,Monsoon,4.6,10.3,08-07-2024,03-11-2024
